주차장명,주소,주차구획수,위도,경도
설도항 제1주차장,전라남도 영광군 염산면 봉남리 695-16,170,35.2117526,126.3756567
설도항 제2주차장,전라남도 영광군 염산면 봉남리 695-16,20,35.2117526,126.3756567
설도항 제3주차장,전라남도 영광군 염산면 봉남리 695-16,150,35.2117526,126.3756567
법성매립지 제1주차장,전라남도 영광군 법성면 법성리 1210-1,51,35.3608536,126.4405822
법성매립지 제2주차장,전라남도 영광군 법성면 법성리 1210-1,38,35.3608536,126.4405822
법성매립지 제3주차장,전라남도 영광군 법성면 법성리 1216-5,20,35.3598292,126.4415261
소룡동 4,전라북도 군산시 소룡동 1538,67,35.974149,126.6778917
소룡동 5,전라북도 군산시 소룡동 1531-4,70,35.970871,126.684764
소룡동 6,전라북도 군산시 소룡동 1379-13,50,35.975857,126.680812
소룡동 7,전라북도 군산시 소룡동 38-5,42,35.976247,126.628749
수송동 1,전라북도 군산시 미장서로 152-1,9,35.97290697,126.7242439
수송동 2,전라북도 군산시 수송동 77-123,30,35.97290549,126.718946
수2-1(주거지),부산광역시 동구 수정동 812-2,18,35.12943335,129.0439805
수5-5(주거지),부산광역시 동구 수정동 493-62,7,35.13581194,129.0430122
수5-6(주거지),부산광역시 동구 수정동 470-13,17,35.13196105,129.044999
수5-7(주거지),부산광역시 동구 수정동 564-8,27,35.13239793,129.0434622
수5-8(주거지),부산광역시 동구 수정동 459-5,20,35.13270046,129.0453997
수5-9(주거지),부산광역시 동구 수정동 443-2,6,35.13570193,129.0437642
상동우수저류시설 주차장,경상남도 의령군 의령읍 서동리 413-1,34,35.32086311,128.2599974
2020년 2월 도시계획도로완성 후 이관된 주차장,경상남도 의령군 의령읍 서동리 433,12,35.32033404,128.2606776
행정타운 주변,경기도 용인시 처인구 삼가동 556번지,123,37.24086706,127.1779688
국도 42호선 주변,경기도 용인시 처인구 김량장동 380 일원마평동 612-19 일원,129,37.2337725,127.1974059
풍납유수지,서울특별시 송파구 풍납동 387,234,37.52510722,127.109524
서울식당앞-중앙로 노상유료,경상북도 안동시 동부동 454,10,36.5650744,128.7345646
구산림청앞-대안로 노상유료,경상북도 안동시 운흥동 297,9,36.56398284,128.7332807
경동로1 노상유료,경상북도 안동시 옥야동 339-9,9,36.5634492,128.7218023
경동로2 노상유료,경상북도 안동시 옥야동 300-41,10,36.56379428,128.7228557
경동로3 노상유료,경상북도 안동시 옥야동 336-3,12,36.56328177,128.722661
경동로4 노상유료,경상북도 안동시 옥야동 335-28,8,36.56327039,128.7230519
옥동 주차타워,경상북도 안동시 옥동 792-2,319,36.56148936,128.7014073
중앙신시장 2주차장,경상북도 안동시 옥야동 338-2,22,36.5636648,128.7220242
터미널공영주차장,경상북도 안동시 송현동 833,303,36.57351373,128.6761196
성산면2,전라북도 군산시 성산면 창오리 387-4,27,35.986776,126.8161963
성산면3,전라북도 군산시 성산면 창오리 524-7,4,35.985866,126.817131
성산면4,전라북도 군산시 성산면 고봉리 263-16,46,35.989883,126.7852981
소룡동 1,전라북도 군산시 소룡동 1071-3,60,35.97977859,126.6877147
소룡동 2,전라북도 군산시 소룡동 1332,60,35.97447609,126.6850926
소룡동 3,전라북도 군산시 소룡동 1344-2,47,35.97514553,126.6833116
삼학동 6,전라북도 군산시 오룡동 857,40,35.977669,126.7081985
삼학동 7,전라북도 군산시 오룡동 832-54,15,35.97803635,126.708795
서수면1,전라북도 군산시 서수면 서수리 2098-9,10,35.98212191,126.8661803
성산면1,전라북도 군산시 성산면 성덕리 437-1,480,36.01322873,126.7583512
일광해수욕장 일방통행로,기장군 일광면 삼성리 115-28 인근,39,35.2620557,129.2335138
인제읍 제13,강원도 인제군 인제읍 상동리 80-9,53,38.06747571,128.175393
남면 제4,강원도 인제군 남면 신남리 345-2,20,37.96739841,128.0810763
북면 제1,강원도 인제군 북면 원통리 1651-1,104,38.12797816,128.2190243
북면 제2,강원도 인제군 북면 원통리 682-1,105,38.12282375,128.2074329
북면 제3,강원도 인제군 북면 원통리 686-13,51,38.12130714,128.2060559
북면 제4,강원도 인제군 북면 원통리 715-2,62,38.12080664,128.2030314
북면 제5,강원도 인제군 북면 원통리 660-2,73,38.12488203,128.2046692
북면 제6,강원도 인제군 북면 원통리 640-9,41,38.12336398,128.2025043
기린면 제1,강원도 인제군 기린면 현리 634-7,76,37.95687406,128.3174231
서화면 제1,강원도 인제군 서화면 천도리 210-148,84,38.22274204,128.2080557
상남면 제1,강원도 인제군 상남면 상남리 121-1,30,37.8721562,128.2601695
인제읍 제3,강원도 인제군 인제읍 상동리 425-3,35,38.06497308,128.1728285
인제읍 제4,강원도 인제군 인제읍 합강리 325-1,52,38.07430696,128.1791194
인제읍 제5,강원도 인제군 인제읍 상동리 80-9,196,38.0673028,128.1754211
인제읍 제6,강원도 인제군 인제읍 상동리 357-2,27,38.06990905,128.1723637
인제읍 제7,강원도 인제군 인제읍 합강리 273-9,98,38.07487001,128.1836569
인제읍 제8,강원도 인제군 인제읍 상동리 308-11,27,38.06737685,128.1690472
삼학동 1,전라북도 군산시 금광동 165-36,27,35.9824897,126.707832
삼학동 2,전라북도 군산시 금광동 172,32,35.980727,126.706756
삼학동 3,전라북도 군산시 삼학동 265-21,45,35.979284,126.713465
삼학동 4,전라북도 군산시 삼학동 275-60,13,35.977653,126.7125777
삼학동 5,전라북도 군산시 삼학동 796-44,22,35.975568,126.711486
송파나루공원 동호주차장,서울특별시 송파구 신천동 32,20,37.51210416,127.1077049
서울놀이마당,서울특별시 송파구 잠실동 47,17,37.50906273,127.0978678
아시아공원,서울특별시 송파구 잠실동 84,115,37.51068203,127.0759347
서부신시가지 KBS옆,전라북도 전주시 완산구 효자동3가 1698-2,33,35.82175841,127.1029617
중화산2동,전라북도 전주시 완산구 중화산동2가 486-2,75,35.81757823,127.115212
완산수영장,전라북도 전주시 완산구 효자동2가 235-1,210,35.802606,127.106197
한옥마을2,전라북도 전주시 완산구 풍남동2가 44-1,173,35.8183037,127.152849
고사동 전주영화제작소,전라북도 전주시 완산구 고사동 435-2,14,35.818312,127.1427168
모악산,전라북도 전주시 완산구 중인동 1318-3,56,35.75808408,127.0866859
서부신시가지 여명교회뒤,전라북도 전주시 완산구 효자동3가 1675-2,30,35.82063188,127.0961614
태평동,전라북도 전주시 완산구 태평동 209-1,24,35.82245737,127.137278
오거리,전라북도 전주시 완산구 고사동 11-8,183,35.821232,127.1451912
서서학동 주민자치센터,전라북도 전주시 완산구 서서학동 121-1,16,35.805569,127.149134
박물관길 주차장,인천광역시 연수구 옥련동 산85-153,44,37.4206455,126.6538776
송도로타리주차장,인천광역시 연수구 옥련동 548-3,15,37.4183047,126.6505268
옥련동 재래시장주차장,인천광역시 연수구 옥련동 634-2,20,37.42422736,126.6448687
옥련동 재래시장주차장(2),인천광역시 연수구 옥련동 631-2,32,37.4254219,126.6458124
연수동 함박마을 주변,인천광역시 연수구 연수동 513-2,314,37.42583641,126.6835001
청학동 안골마을 주변,인천광역시 연수구 청학동 42-10,762,37.4293196,126.6619412
함박중앙로 주변,인천광역시 연수구 연수동 513-10,64,37.4256017,126.6846826
청학동 청학아파트 주변,인천광역시 연수구 청학동 567-5,23,37.42583408,126.6669125
옥련동 호불사 주변,인천광역시 연수구 옥련동 346,26,37.42411436,126.6578794
옥련동 송학둥지아파트 주변,인천광역시 연수구 옥련동 118-43,32,37.4287781,126.6500487
옥련동 백산1차아파트 주변,인천광역시 연수구 옥련동 634-1,25,37.42422429,126.646247
방호정주차장,경상북도 청송군 안덕면 신성리 148-1,49,36.32843519,128.9867216
진보주차장,경상북도 청송군 진보면 진안리 384-24,95,36.52832412,129.0449366
청송주차장,경상북도 청송군 청송읍 월막리 426-8,104,36.43574,129.0530156
강변주차장,경상북도 청송군 청송읍 월막리 492-1,162,36.43372346,129.060289
청송시장주차장,경상북도 청송군 청송읍 월막리 427-9,44,36.4351163,129.052185
국골구거복개주차장,경상북도 청송군 청송읍 월막리 491-10,52,36.4350486,129.0602365
구 우시장주차장,경상북도 청송군 진보면 진안리 126-34,70,36.52823524,129.0460153
농협 뒤 구거복개 주차장,경상북도 청송군 진보면 진안리 187-12,106,36.52837458,129.0462596
진안유료주차장,경상북도 청송군 진보면 진안리 468-6,15,36.5286677,129.0438783
현동소재지주차장,경상북도 청송군 현동면 도평리 839-3,47,36.28966947,129.0182629
연수역 주차장(환승주차장),인천광역시 연수구 연수동 587-1,121,37.4185747,126.6781826
송도역 주차장(환승주차장),인천광역시 연수구 옥련동 293-1,158,37.4292184,126.6548471
옥련동공영주차장,인천광역시 연수구 옥련동 340-9,20,37.42526346,126.6551944
제1공영주차장(송도),인천광역시 연수구 송도동 9-9,278,37.379716,128.5320849
제3공영주차장(송도),인천광역시 연수구 송도동 7-19,41,37.386493,126.651064
제4공영주차장(송도),인천광역시 연수구 송도동 7-31,50,37.385066,126.649749
제5공영주차장(송도),인천광역시 연수구 송도동 8-5,72,37.385323,126.643189
제6공영주차장(송도),인천광역시 연수구 송도동 10-7,62,37.383766,128.5320849
제7공영주차장(송도),인천광역시 연수구 송도동 11-98,70,37.378758,126.643067
제8공영주차장(송도),인천광역시 연수구 송도동 11-106,69,37.375934,126.645158
제9공영주차장(송도),인천광역시 연수구 송도동 10-80,82,37.379838,126.637576
제14공영주차장(송도),인천광역시 연수구 송도동 20-19,60,37.3980685,126.650133
제15공영주차장(송도),인천광역시 연수구 송도동 21-61,34,37.395726,126.648553
제16공영주차장(송도),인천광역시 연수구 송도동 21-63,34,37.395373,126.648183
제17공영주차장(송도),인천광역시 연수구 송도동 21-6,22,37.396872,126.646712
제18공영주차장(송도),인천광역시 연수구 송도동 21-8,26,37.396523,126.646379
제19공영주차장(송도),인천광역시 연수구 송도동 22-10,68,37.393796,126.645404
상륙작전기념관주차장,인천광역시 연수구 선학동 409-4,43,37.42443774,126.6971797
청학풀장주차장,인천광역시 연수구 청학동 530-11,74,37.42931006,126.6636782
그린타워주차장,인천광역시 연수구 연수동 611-14,57,37.4150991,126.6796046
옥련동복개천주차장,인천광역시 연수구 옥련동 528-1,125,37.4184494,126.6531987
동춘동 공영주차장,"인천광역시 연수구 동춘동 935-1,3",104,37.40778348,126.6715439
두리공원주차장,인천광역시 연수구 선학동 365-2,37,37.42402254,126.6954643
마리공원주차장,인천광역시 연수구 연수동 514,122,37.4260785,126.6829999
샘말공원지하주차장,인천광역시 연수구 연수동 622,72,37.41403558,126.6804043
늘봄공원지하주차장,인천광역시 연수구 연수동 603,65,37.41319988,126.6785372
시립박물관주변주차장,인천광역시 연수구 옥련동 418-9,24,37.4213093,126.6521711
연수공영주차장(연수3동주차장),인천광역시 연수구 연수동 532-2,271,37.42275662,126.6974287
연수역북부공영주차장,인천광역시 연수구 연수동 587,95,37.4192007,126.6770341
연수역남광장주차장,인천광역시 연수구 연수동 591-2,103,37.41702451,126.6795014
연수역남부공영주차장,인천광역시 연수구 청학동 466,170,37.4190089,126.6761631
임시공영주차장,인천광역시 연수구 연수동 471-14,65,37.4255757,126.6735177
선학동공영주차장,인천광역시 연수구 선학동 365-1,38,37.4240892,126.6954643
능허리주차장,인천광역시 연수구 동춘동 1115-7,22,37.4141484,126.6719548
동춘교하부공간주차장,"인천광역시 연수구 동춘동 산 32-1,2",17,37.4129138,126.6638582
흥륜사 주차장,인천광역시 연수구 옥련동 567-28,40,37.4171621,126.6591612
청학공영주차장(1),인천광역시 연수구 청학동 504,69,37.4264851,126.6666494
청학공영주차장(2),인천광역시 연수구 청학동 90-5,112,37.427204,126.662539
청학공영주차장(3),인천광역시 연수구 청학동 571-2,26,37.424116,126.665205
문학공원주차장,인천광역시 연수구 연수동 137-1,85,37.4268502,126.6791093
원인재역 주차장(환승주차장),인천광역시 연수구 연수동 585,46,37.4213451,126.6831881
구지면 임시 공영주차장 2,대구광역시 달성군 구지면 창리 428-1,15,35.6580235,128.4118792
유가유곡리 공영주차장,대구광역시 달성군 유가읍 유곡리 1007,14,35.6708207,128.4526388
현풍면 임시 공영주차장,대구광역시 달성군 현풍읍 성하리 235-4,50,35.70047073,128.4413213
비슬산 자연휴양림 공영주차장,대구광역시 달성군 유가읍 용리 15,385,35.69334412,128.5058006
창리마을 공동주차장,대구광역시 달성군 구지면 창리 425,20,35.65799427,128.4116341
창리체육공원주차장,대구광역시 달성군 구지면 창리 602,14,35.6601255,128.4087961
유가사 노외주차장,대구광역시 달성군 유가읍 양리 산3-16,65,35.7133816,128.5006347
논공 복개천 주차장,대구광역시 달성군 논공읍 북리 1-26,87,35.7310041,128.4549246
마비정벽화마을 공영주차장,대구광역시 달성군 화원읍 본리리 1155,95,35.7784128,128.5342801
용연사 노외주차장,대구광역시 달성군 옥포읍 반송리 359-2,50,35.7537785,128.5052553
"가창용계리천변, 가창용계리",대구광역시 달성군 가창면 용계리 565-95,100,35.799443,128.6184503
"가창용계리천변, 가창용계리",대구광역시 달성군 가창면 용계리 565-95,20,35.799443,128.6184503
